5000 15000
1 3940
3 907
1 3234
3 382
1 3003
3 95
1 1765
3 4922
1 4768
3 2347
1 1655
3 4994
1 475
3 4753
1 4709
3 4895
1 4419
3 4871
1 283
3 1841
1 2199
3 1616
1 1634
3 3765
1 3750
3 3069
1 3537
3 18
1 453
3 4193
1 3625
3 3531
1 4074
3 1154
1 3559
3 3567
1 4412
3 3132
1 3751
3 2718
1 3413
3 4949
1 3005
3 4737
1 937
3 3681
1 1895
3 1787
1 1687
3 2094
1 4266
3 963
1 2743
3 4292
1 4084
3 1874
1 2580
3 2888
1 793
3 2291
1 2997
3 1645
1 4886
3 759
1 4313
3 1793
1 4604
3 451
1 3673
3 3821
1 2089
3 2657
1 2138
3 3025
1 3076
3 2222
1 2497
3 3086
1 1661
3 4331
1 1067
3 4196
1 3516
3 1865
1 2961
3 2810
1 4055
3 2401
1 1268
3 4015
1 105
3 1526
1 655
3 4239
1 466
3 3229
1 3795
3 2374
1 923
3 2252
1 461
3 4634
1 1112
3 3554
1 4664
3 1454
1 1094
3 1865
1 3553
3 1980
1 1349
3 1798
1 3619
3 4409
1 3650
3 4387
1 4186
3 2226
1 2469
3 3855
1 1524
3 1490
1 876
3 3295
1 3305
3 755
1 3564
3 1318
1 4493
3 1724
1 1381
3 3697
1 4733
3 4829
1 1399
3 198
1 64
3 36
1 4013
3 663
1 1088
3 433
1 1041
3 253
1 4937
3 2894
1 4440
3 4984
1 1882
3 4239
1 4565
3 2439
1 545
3 3096
1 1500
3 1294
1 1040
3 4294
1 2451
3 565
1 2364
3 1588
1 4871
3 3861
1 2922
3 4104
1 1876
3 2069
1 2831
3 948
1 3951
3 2957
1 1889
3 4961
1 2353
3 1212
1 2402
3 2079
1 3299
3 3581
1 1371
3 4979
1 1968
3 4651
1 2729
3 2514
1 435
3 2204
1 3909
3 1109
1 4273
3 158
1 2472
3 2093
1 1877
3 2613
1 1591
3 1820
1 2982
3 49
1 2494
3 1513
1 2900
3 3174
1 259
3 3579
1 773
3 1983
1 25
3 4531
1 695
3 3791
1 420
3 1283
1 900
3 1219
1 2167
3 908
1 4311
3 2354
1 4441
3 2134
1 1869
3 4848
1 4410
3 1151
1 1443
3 4484
1 717
3 4370
1 1267
3 4177
1 2841
3 1500
1 3346
3 2079
1 510
3 3204
1 4707
3 3271
1 826
3 1373
1 1588
3 4671
1 491
3 3142
1 603
3 4583
1 4527
3 1453
1 1766
3 3127
1 837
3 3251
1 4889
3 1011
1 4067
3 3197
1 1452
3 4483
1 3800
3 2835
1 1848
3 2725
1 1379
3 365
1 4981
3 338
1 3886
3 2821
1 3617
3 3059
1 681
3 3152
1 4590
3 4918
1 2858
3 173
1 53
3 185
1 3170
3 451
1 4933
3 3775
1 3921
3 1800
1 4885
3 3840
1 4788
3 139
1 2252
3 3483
1 730
3 2290
1 3588
3 1186
1 1729
3 776
1 484
3 4873
1 63
3 2835
1 1260
3 3895
1 4281
3 2167
1 3312
3 4185
1 2901
3 2578
1 402
3 2016
1 2637
3 629
1 2741
3 2079
1 1018
3 3241
1 69
3 1132
1 4596
3 2912
1 4221
3 1007
1 581
3 593
1 182
3 4080
1 3737
3 3714
1 4317
3 3507
1 1313
3 245
1 4052
3 237
1 3994
3 4907
1 2730
3 247
1 3384
3 1920
1 2388
3 1991
1 3526
3 2118
1 842
3 265
1 4155
3 255
1 498
3 1643
1 1742
3 2156
1 3023
3 4824
1 1648
3 220
1 2170
3 2858
1 4185
3 1761
1 340
3 2581
1 937
3 2887
1 1593
3 3491
1 610
3 3039
1 3893
3 14
1 440
3 3659
1 283
3 2708
1 3685
3 4360
1 2697
3 3432
1 3493
3 862
1 301
3 1597
1 3338
3 407
1 1202
3 1962
1 3774
3 1859
1 701
3 765
1 4928
3 1638
1 3148
3 4791
1 1114
3 2896
1 3189
3 1850
1 4133
3 1842
1 2450
3 983
1 1393
3 984
1 1862
3 2387
1 4374
3 4483
1 1312
3 3112
1 489
3 4221
1 4510
3 4005
1 3316
3 612
1 3768
3 1841
1 3560
3 3942
1 2485
3 4512
1 2022
3 1615
1 4082
3 1171
1 4481
3 401
1 3471
3 3914
1 638
3 803
1 1071
3 4356
1 1642
3 3733
1 2251
3 4024
1 3289
3 4538
1 3996
3 2820
1 4619
3 3175
1 3283
3 2394
1 4446
3 3221
1 1950
3 750
1 4247
3 4412
1 4301
3 711
1 1654
3 4722
1 620
3 1974
1 4682
3 2700
1 1386
3 4539
1 1464
3 279
1 1498
3 3418
1 100
3 2736
1 1667
3 4747
1 1163
3 1515
1 3381
3 986
1 3065
3 1107
1 3913
3 4295
1 242
3 1804
1 1165
3 1282
1 732
3 3874
1 4442
3 2676
1 4249
3 1381
1 1697
3 4021
1 1895
3 4198
1 4300
3 1992
1 4273
3 1276
1 790
3 4187
1 60
3 4492
1 3241
3 4694
1 4426
3 681
1 4690
3 620
1 4979
3 4563
1 815
3 2562
1 4187
3 4362
1 1757
3 1745
1 4248
3 2477
1 144
3 199
1 968
3 2978
1 298
3 2519
1 3943
3 4340
1 2422
3 4546
1 89
3 1611
1 3352
3 3203
1 765
3 916
1 731
3 1086
1 4238
3 2735
1 4222
3 2361
1 413
3 4805
1 2898
3 1498
1 4573
3 1796
1 1348
3 1758
1 22
3 3546
1 2450
3 2131
1 2794
3 835
1 4901
3 1013
1 3285
3 3107
1 1117
3 4294
1 2336
3 157
1 3037
3 663
1 194
3 4460
1 3785
3 3456
1 1150
3 2407
1 2725
3 255
1 4881
3 3059
1 4947
3 3448
1 3748
3 3115
1 4905
3 3725
1 891
3 4661
1 4547
3 4829
1 2501
3 200
1 1054
3 3178
1 4548
3 3715
1 4070
3 1089
1 1238
3 1573
1 4536
3 2056
1 617
3 1116
1 4784
3 3076
1 676
3 576
1 3769
3 3065
1 591
3 1118
1 3453
3 2948
1 357
3 3806
1 1561
3 4524
1 1679
3 312
1 4763
3 1261
1 2947
3 2899
1 2291
3 1330
1 1999
3 248
1 213
3 408
1 2413
3 3310
1 4425
3 1497
1 1157
3 3682
1 3392
3 3780
1 802
3 2472
1 2394
3 3025
1 3288
3 3623
1 1341
3 3052
1 3730
3 2684
1 3911
3 1970
1 2048
3 4111
1 3096
3 856
1 197
3 493
1 2909
3 3327
1 3263
3 3986
1 1831
3 2274
1 11
3 945
1 2811
3 2306
1 4973
3 3926
1 2504
3 37
1 1016
3 1272
1 851
3 83
1 2708
3 3762
1 2114
3 3227
1 4215
3 3548
1 2202
3 4819
1 2651
3 4155
1 4382
3 2142
1 1299
3 379
1 362
3 4944
1 3190
3 2180
1 46
3 4971
1 3104
3 3244
1 1355
3 1102
1 4393
3 2114
1 2069
3 4934
1 1427
3 4266
1 140
3 2114
1 3216
3 4519
1 1223
3 2929
1 229
3 3344
1 4213
3 524
1 1971
3 3224
1 1495
3 2465
1 2094
3 1412
1 2694
3 848
1 4570
3 1808
1 3214
3 2426
1 1300
3 2173
1 4011
3 1429
1 4064
3 1776
1 933
3 2577
1 511
3 1931
1 659
3 957
1 2395
3 790
1 4400
3 4952
1 2551
3 2823
1 397
3 2578
1 499
3 4666
1 3103
3 4551
1 2784
3 2284
1 669
3 3004
1 2123
3 2238
1 1747
3 780
1 1357
3 4229
1 4636
3 1646
1 1584
3 2070
1 2090
3 1744
1 4013
3 3730
1 2577
3 4623
1 864
3 1827
1 296
3 1854
1 4416
3 4877
1 803
3 2797
1 3266
3 1357
1 4464
3 3647
1 4414
3 3289
1 4747
3 4850
1 297
3 4014
1 1617
3 4544
1 3517
3 892
1 884
3 1776
1 761
3 1233
1 2011
3 3633
1 346
3 2502
1 715
3 1880
1 1124
3 3830
1 4333
3 2148
1 1902
3 2345
1 390
3 2142
1 938
3 4558
1 4036
3 4662
1 101
3 2333
1 758
3 2993
1 4044
3 2192
1 3683
3 3412
1 4968
3 1347
1 714
3 1767
1 678
3 4476
1 4658
3 302
1 3917
3 1292
1 3480
3 940
1 1293
3 3487
1 4315
3 4056
1 711
3 3941
1 2234
3 2406
1 3122
3 3040
1 14
3 4890
1 4101
3 1690
1 3191
3 3276
1 3241
3 3633
1 4268
3 724
1 4248
3 1659
1 3982
3 3706
1 4089
3 4481
1 4589
3 3604
1 1932
3 4402
1 1017
3 538
1 3532
3 3611
1 1543
3 3183
1 68
3 2276
1 4863
3 2156
1 4684
3 928
1 3523
3 4713
1 4084
3 2067
1 2910
3 2395
1 1036
3 4939
1 3397
3 4713
1 28
3 86
1 876
3 112
1 2246
3 650
1 3579
3 2424
1 232
3 626
1 1873
3 1114
1 3862
3 3164
1 782
3 3052
1 929
3 3308
1 4486
3 3364
1 3553
3 2528
1 1437
3 2966
1 4865
3 4451
1 4649
3 3720
1 2859
3 3301
1 277
3 2356
1 1727
3 3043
1 124
3 151
1 787
3 3205
1 258
3 1020
1 3113
3 2262
1 1477
3 2537
1 1099
3 3124
1 4785
3 3101
1 3484
3 4794
1 4938
3 3520
1 3286
3 944
1 4738
3 523
1 4238
3 1422
1 2805
3 1191
1 2538
3 971
1 4392
3 4076
1 4645
3 4460
1 663
3 3292
1 2202
3 2599
1 3655
3 2936
1 2398
3 3281
1 570
3 2913
1 461
3 2591
1 1166
3 1073
1 3787
3 1211
1 4772
3 2205
1 2018
3 596
1 1816
3 63
1 871
3 1559
1 3547
3 3997
1 3748
3 1209
1 1167
3 1076
1 940
3 943
1 2328
3 1098
1 3316
3 838
1 2816
3 1061
1 185
3 4044
1 2543
3 1782
1 4163
3 352
1 2104
3 2197
1 59
3 4123
1 1889
3 3512
1 1879
3 1573
1 3560
3 4672
1 4351
3 778
1 4751
3 4817
1 1824
3 2721
1 4572
3 1089
1 2786
3 4171
1 2199
3 4617
1 4726
3 1959
1 4027
3 1962
1 843
3 3566
1 2447
3 3160
1 3894
3 4194
1 2812
3 2869
1 3915
3 3031
1 2204
3 3304
1 2752
3 527
1 3256
3 1897
1 379
3 3825
1 4536
3 3955
1 4312
3 4228
1 4292
3 4469
1 3944
3 4183
1 233
3 1015
1 670
3 3807
1 1289
3 4869
1 681
3 1170
1 3836
3 1398
1 1
3 4417
1 2301
3 2217
1 829
3 2322
1 2236
3 997
1 4936
3 364
1 525
3 569
1 4772
3 3618
1 2986
3 826
1 904
3 500
1 1049
3 1954
1 3296
3 3493
1 4466
3 827
1 416
3 1908
1 1041
3 3111
1 4073
3 2721
1 3950
3 980
1 1646
3 3734
1 2801
3 2254
1 4427
3 3374
1 3684
3 206
1 1034
3 3012
1 1381
3 4736
1 4531
3 52
1 3693
3 810
1 626
3 3619
1 1545
3 3410
1 2553
3 3047
1 183
3 1589
1 1315
3 4771
1 3852
3 2607
1 2712
3 1552
1 4985
3 4285
1 3861
3 1477
1 3257
3 947
1 422
3 1634
1 2310
3 645
1 341
3 3841
1 2825
3 2093
1 4395
3 501
1 1254
3 654
1 3816
3 1412
1 3072
3 4265
1 1996
3 3096
1 2318
3 2297
1 2279
3 533
1 4162
3 905
1 3173
3 4492
1 4572
3 334
1 2688
3 605
1 2612
3 3947
1 2614
3 1609
1 3559
3 2345
1 223
3 1131
1 2504
3 1261
1 3028
3 489
1 2144
3 2251
1 4824
3 813
1 777
3 2404
1 3914
3 4737
1 1716
3 3662
1 519
3 4789
1 162
3 741
1 29
3 158
1 3799
3 4167
1 1762
3 1596
1 4434
3 1566
1 1800
3 3528
1 195
3 3764
1 4220
3 150
1 3098
3 9
1 225
3 2639
1 2733
3 1199
1 3903
3 3211
1 3457
3 4041
1 3353
3 3854
1 4429
3 4817
1 4767
3 1435
1 187
3 4602
1 1062
3 4657
1 4162
3 262
1 3361
3 654
1 4822
3 1471
1 2589
3 2996
1 1044
3 2708
1 3920
3 609
1 1408
3 1173
1 2497
3 1933
1 4672
3 4570
1 4408
3 2911
1 502
3 3161
1 3921
3 4753
1 2630
3 3155
1 392
3 983
1 3366
3 3358
1 4689
3 4814
1 2829
3 3165
1 560
3 3040
1 1285
3 718
1 1950
3 527
1 1906
3 2345
1 4845
3 2383
1 1812
3 1456
1 3755
3 1280
1 374
3 4747
1 2460
3 2486
1 634
3 2960
1 2312
3 4248
1 3818
3 4392
1 1501
3 4693
1 3725
3 1704
1 2029
3 962
1 1562
3 2565
1 3772
3 2723
1 210
3 1330
1 3816
3 620
1 737
3 4239
1 4054
3 2082
1 3737
3 3388
1 3342
3 4942
1 3580
3 2325
1 805
3 4744
1 2161
3 69
1 231
3 1992
1 664
3 3467
1 1111
3 4124
1 4551
3 2831
1 2311
3 950
1 4861
3 1966
1 1523
3 4535
1 1809
3 911
1 1000
3 4729
1 1486
3 12
1 3072
3 4728
1 1826
3 94
1 31
3 797
1 4619
3 3757
1 3030
3 1340
1 1262
3 1190
1 4100
3 3849
1 3821
3 3103
1 4383
3 2560
1 801
3 4526
1 630
3 1163
1 1160
3 4778
1 1706
3 4891
1 982
3 3114
1 3747
3 3721
1 2321
3 779
1 4701
3 1201
1 4247
3 3348
1 1131
3 1860
1 3851
3 1193
1 212
3 1221
1 4571
3 2881
1 4837
3 488
1 3259
3 3183
1 661
3 3927
1 166
3 45
1 972
3 4230
1 4615
3 4973
1 3162
3 2572
1 536
3 590
1 733
3 505
1 208
3 2417
1 3769
3 3545
1 4771
3 1470
1 245
3 3627
1 4544
3 1651
1 2670
3 2532
1 6
3 1308
1 3679
3 1183
1 4041
3 169
1 3455
3 2940
1 1132
3 876
1 514
3 4197
1 2640
3 3959
1 2181
3 3856
1 1569
3 4975
1 3832
3 4997
1 2934
3 2890
1 4408
3 4628
1 4017
3 4315
1 4714
3 1316
1 252
3 748
1 3324
3 4492
1 409
3 3647
1 2988
3 1417
1 1260
3 2873
1 264
3 865
1 3763
3 632
1 3539
3 2383
1 4703
3 1875
1 1429
3 2768
1 2478
3 931
1 3354
3 2762
1 1584
3 4592
1 1776
3 1713
1 3895
3 4021
1 108
3 3610
1 1348
3 2120
1 3634
3 1530
1 4607
3 300
1 1028
3 3449
1 4140
3 2123
1 3194
3 4272
1 4035
3 1204
1 4909
3 4140
1 4367
3 4749
1 2803
3 1357
1 581
3 745
1 677
3 2752
1 2763
3 4588
1 966
3 779
1 743
3 4646
1 2057
3 1776
1 143
3 3217
1 4261
3 950
1 286
3 2973
1 2936
3 3171
1 2093
3 1336
1 4582
3 4211
1 433
3 786
1 425
3 3832
1 4866
3 2370
1 3863
3 2458
1 130
3 3845
1 3561
3 2023
1 1920
3 2256
1 2364
3 1382
1 3473
3 550
1 665
3 203
1 1330
3 3989
1 3054
3 627
1 439
3 110
1 939
3 1452
1 4560
3 2295
1 1735
3 59
1 3962
3 1565
1 4892
3 196
1 1893
3 4199
1 3362
3 632
1 4566
3 974
1 1146
3 2071
1 3497
3 4472
1 4454
3 196
1 3487
3 4407
1 4261
3 956
1 4887
3 1448
1 1775
3 2717
1 2123
3 4086
1 1380
3 2984
1 340
3 20
1 1354
3 1252
1 1242
3 1867
1 3771
3 4681
1 1387
3 3294
1 4978
3 4384
1 2581
3 4136
1 1164
3 1303
1 3952
3 4323
1 2185
3 2182
1 2666
3 3703
1 4058
3 1664
1 2857
3 2
1 895
3 2669
1 3687
3 1127
1 1136
3 1356
1 3736
3 2253
1 238
3 3479
1 3163
3 540
1 57
3 4594
1 3272
3 273
1 4674
3 1547
1 154
3 293
1 2970
3 3102
1 919
3 3726
1 1899
3 3643
1 1546
3 2072
1 2260
3 4777
1 2634
3 1567
1 3573
3 4938
1 3913
3 2496
1 4247
3 3109
1 2049
3 3820
1 4198
3 1503
1 4603
3 1351
1 623
3 656
1 3406
3 2291
1 3897
3 4592
1 2336
3 341
1 2470
3 4933
1 2216
3 1300
1 4054
3 3216
1 424
3 3381
1 4865
3 3534
1 1477
3 790
1 2984
3 2234
1 3565
3 4564
1 4821
3 3704
1 425
3 1074
1 2626
3 1437
1 2652
3 3199
1 229
3 2798
1 1235
3 196
1 3373
3 1015
1 3088
3 4440
1 3134
3 3888
1 2028
3 3606
1 2187
3 3982
1 2557
3 2372
1 3345
3 3060
1 3045
3 169
1 4815
3 159
1 698
3 1349
1 1621
3 191
1 4523
3 1744
1 1602
3 4322
1 1633
3 279
1 400
3 162
1 1724
3 2595
1 1241
3 1163
1 492
3 1964
1 1224
3 3972
1 3211
3 2055
1 1416
3 3846
1 816
3 3799
1 3713
3 3512
1 2781
3 884
1 4972
3 1580
1 2763
3 4039
1 4787
3 1647
1 440
3 4814
1 953
3 836
1 1897
3 1166
1 13
3 3433
1 2856
3 4760
1 4064
3 4484
1 794
3 1215
1 3711
3 515
1 4990
3 1118
1 2138
3 4893
1 230
3 4276
1 3234
3 3530
1 1515
3 3106
1 1909
3 3949
1 103
3 3517
1 57
3 2378
1 3165
3 1793
1 3582
3 680
1 1173
3 4853
1 258
3 2898
1 1494
3 4156
1 4292
3 387
1 438
3 1586
1 65
3 3
1 3412
3 3651
1 85
3 1043
1 4249
3 4637
1 1929
3 3656
1 2501
3 4300
1 2480
3 4968
1 918
3 2656
1 3725
3 4934
1 1366
3 4821
1 71
3 4989
1 106
3 4889
1 2593
3 2269
1 2805
3 1817
1 2492
3 4701
1 2432
3 4109
1 150
3 4432
1 305
3 486
1 3655
3 3465
1 2373
3 57
1 463
3 1613
1 3366
3 328
1 2744
3 3707
1 1735
3 1381
1 3981
3 2541
1 843
3 4255
1 648
3 466
1 3868
3 4203
1 603
3 2094
1 1188
3 4005
1 4395
3 2660
1 4754
3 3256
1 3533
3 1473
1 1693
3 551
1 4657
3 4972
1 83
3 2066
1 4496
3 993
1 1177
3 4031
1 3326
3 542
1 470
3 862
1 1080
3 2147
1 849
3 2548
1 4855
3 3361
1 716
3 2521
1 1796
3 3573
1 4683
3 2666
1 3827
3 2131
1 3646
3 4635
1 4968
3 39
1 4148
3 2470
1 1182
3 1952
1 3352
3 2108
1 99
3 4887
1 2934
3 2382
1 1862
3 4125
1 1184
3 2865
1 4762
3 706
1 1965
3 3836
1 4466
3 2059
1 1945
3 4736
1 2198
3 4983
1 2810
3 1818
1 3925
3 3413
1 3102
3 4909
1 3140
3 60
1 4705
3 602
1 2546
3 4399
1 1800
3 4787
1 4822
3 4363
1 1561
3 642
1 917
3 920
1 2409
3 4355
1 4847
3 2921
1 1517
3 2811
1 4394
3 1600
1 3473
3 4225
1 1632
3 1985
1 186
3 284
1 1386
3 4149
1 2210
3 4790
1 944
3 4757
1 4491
3 2824
1 294
3 1379
1 1359
3 2978
1 850
3 365
1 3699
3 4084
1 3317
3 1383
1 445
3 681
1 1896
3 4646
1 435
3 4157
1 1235
3 3541
1 309
3 4813
1 355
3 1320
1 4879
3 3430
1 3399
3 3030
1 1388
3 222
1 3705
3 4764
1 1822
3 2482
1 1127
3 2098
1 3642
3 3961
1 4009
3 4449
1 4607
3 3920
1 909
3 4281
1 4642
3 4272
1 3012
3 1153
1 831
3 2721
1 2931
3 1489
1 4115
3 835
1 897
3 1808
1 1397
3 1795
1 4338
3 3580
1 4179
3 697
1 861
3 1437
1 4378
3 777
1 672
3 1673
1 2813
3 282
1 1630
3 1765
1 3273
3 4209
1 3795
3 79
1 4580
3 4536
1 2759
3 1137
1 1833
3 2480
1 2239
3 147
1 1098
3 781
1 1422
3 147
1 1550
3 761
1 1300
3 4812
1 896
3 2052
1 4324
3 450
1 4989
3 4438
1 597
3 3643
1 1296
3 1893
1 2687
3 2055
1 4651
3 1551
1 733
3 3706
1 2996
3 1504
1 3711
3 715
1 4792
3 2793
1 2936
3 3896
1 3763
3 4067
1 520
3 4281
1 2020
3 4553
1 927
3 4889
1 4593
3 1096
1 2535
3 1420
1 125
3 442
1 3855
3 1405
1 4428
3 4134
1 4082
3 3642
1 4132
3 1595
1 92
3 1504
1 14
3 103
1 2030
3 2822
1 1658
3 1346
1 3687
3 2304
1 1645
3 2554
1 940
3 1243
1 4894
3 3555
1 195
3 1874
1 3211
3 952
1 2614
3 3581
1 3909
3 1756
1 4224
3 1176
1 4007
3 1856
1 2809
3 2460
1 2220
3 1342
1 1734
3 252
1 1177
3 4265
1 924
3 3976
1 259
3 1473
1 467
3 1998
1 3325
3 3000
1 1666
3 1176
1 3107
3 1991
1 1228
3 1379
1 1111
3 2479
1 3602
3 3624
1 525
3 2958
1 4965
3 1066
1 1166
3 317
1 1362
3 1021
1 3726
3 69
1 3845
3 379
1 2384
3 3084
1 2678
3 2210
1 1558
3 2096
1 3747
3 2549
1 83
3 118
1 1647
3 2903
1 4707
3 584
1 3699
3 1446
1 626
3 1786
1 1294
3 285
1 4504
3 3455
1 2027
3 2541
1 2246
3 4389
1 831
3 895
1 1173
3 2745
1 2928
3 2647
1 3703
3 2315
1 4976
3 4271
1 3277
3 4419
1 1261
3 3201
1 1579
3 2539
1 850
3 2778
1 1233
3 1026
1 1321
3 3655
1 157
3 2420
1 1395
3 535
1 4171
3 2831
1 812
3 820
1 843
3 4906
1 1079
3 267
1 3120
3 4451
1 642
3 3135
1 3360
3 2430
1 1636
3 2500
1 1006
3 4777
1 411
3 3198
1 2804
3 4034
1 1573
3 806
1 4471
3 1724
1 2998
3 2759
1 2588
3 4640
1 627
3 1569
1 1300
3 1086
1 618
3 1390
1 3937
3 1347
1 414
3 2543
1 838
3 1803
1 2800
3 547
1 4998
3 3312
1 3803
3 3997
1 1808
3 2156
1 3758
3 4392
1 2243
3 4177
1 2891
3 3087
1 3407
3 3356
1 2036
3 4606
1 1901
3 2681
1 816
3 2398
1 1361
3 3765
1 2626
3 4925
1 1289
3 1912
1 355
3 2227
1 213
3 3267
1 142
3 2155
1 4048
3 153
1 4081
3 4248
1 4681
3 2770
1 99
3 3977
1 941
3 1004
1 2631
3 4078
1 3116
3 3758
1 1404
3 1762
1 4240
3 277
1 898
3 164
1 2585
3 1810
1 3977
3 1363
1 4133
3 4527
1 4099
3 1720
1 3075
3 1323
1 4628
3 3889
1 3313
3 2215
1 2634
3 1320
1 2387
3 4867
1 1365
3 939
1 4083
3 1674
1 1967
3 3055
1 4692
3 2154
1 1256
3 2043
1 3231
3 3844
1 4862
3 4683
1 1675
3 463
1 4010
3 4897
1 4601
3 3906
1 2304
3 58
1 4641
3 3104
1 1954
3 3830
1 4933
3 2411
1 3612
3 4457
1 3260
3 3703
1 2712
3 4964
1 607
3 1416
1 4658
3 497
1 4421
3 4292
1 762
3 2810
1 3206
3 1266
1 4419
3 4066
1 2746
3 2790
1 446
3 483
1 3801
3 2962
1 2970
3 388
1 4181
3 4324
1 4547
3 4416
1 3535
3 1638
1 4743
3 134
1 1928
3 1654
1 1111
3 3073
1 3362
3 4126
1 4618
3 4523
1 4339
3 1776
1 4680
3 1408
1 3081
3 2674
1 570
3 1440
1 2372
3 265
1 3261
3 4623
1 2213
3 180
1 2207
3 1487
1 4696
3 438
1 714
3 13
1 652
3 1050
1 730
3 4453
1 1292
3 2281
1 2725
3 1621
1 640
3 1764
1 2646
3 4933
1 4242
3 1293
1 4350
3 4492
1 1507
3 4676
1 1961
3 1078
1 3556
3 3314
1 2822
3 4830
1 4371
3 1537
1 4351
3 3245
1 693
3 383
1 4898
3 2438
1 4763
3 253
1 3995
3 556
1 2412
3 3150
1 1620
3 258
1 3453
3 1142
1 2391
3 2653
1 4828
3 4132
1 1061
3 3125
1 2170
3 30
1 1527
3 838
1 207
3 3351
1 3565
3 2125
1 263
3 4517
1 2220
3 161
1 4335
3 1153
1 4456
3 104
1 1061
3 2111
1 4319
3 3848
1 807
3 2032
1 1486
3 1196
1 1735
3 2570
1 4114
3 4052
1 2133
3 4632
1 2194
3 186
1 550
3 2509
1 3191
3 1154
1 3075
3 887
1 1661
3 4558
1 769
3 3838
1 3782
3 1972
1 2483
3 4678
1 1737
3 4089
1 4413
3 774
1 2095
3 1079
1 3292
3 1893
1 4446
3 933
1 240
3 2606
1 2532
3 4364
1 1892
3 1493
1 3697
3 3409
1 3289
3 282
1 794
3 519
1 3903
3 2097
1 2294
3 4902
1 2315
3 2639
1 864
3 788
1 2986
3 3681
1 4263
3 2046
1 2621
3 1775
1 1840
3 1510
1 1586
3 4950
1 3212
3 2051
1 3175
3 1369
1 2148
3 350
1 4998
3 3746
1 2561
3 4428
1 326
3 3210
1 2968
3 4094
1 1728
3 4330
1 585
3 3693
1 4459
3 817
1 4550
3 4998
1 4625
3 1198
1 1786
3 1313
1 2916
3 3935
1 331
3 2701
1 2161
3 2184
1 4299
3 1852
1 1196
3 4131
1 1408
3 1442
1 154
3 596
1 1099
3 160
1 849
3 3005
1 1775
3 4984
1 3918
3 4153
1 236
3 3836
1 2620
3 4998
1 3778
3 4303
1 2951
3 77
1 3362
3 4199
1 3060
3 1410
1 4263
3 3899
1 1666
3 3111
1 3478
3 154
1 3744
3 3429
1 2427
3 4325
1 1199
3 856
1 1917
3 4086
1 4243
3 2816
1 48
3 1699
1 239
3 1394
1 1004
3 1034
1 2673
3 4893
1 2653
3 2587
1 2985
3 1261
1 1760
3 711
1 1070
3 4706
1 4064
3 3828
1 41
3 891
1 86
3 1467
1 3579
3 2644
1 2500
3 3198
1 3691
3 4650
1 4234
3 53
1 1209
3 1621
1 1854
3 4750
1 4164
3 2734
1 3554
3 2437
1 336
3 2005
1 2469
3 4384
1 921
3 3897
1 917
3 2944
1 2714
3 38
1 4010
3 2213
1 3219
3 181
1 2895
3 4687
1 4029
3 509
1 4450
3 1439
1 3440
3 710
1 3397
3 4344
1 1239
3 4592
1 1858
3 4039
1 3464
3 1258
1 1153
3 3208
1 1927
3 4386
1 829
3 3796
1 432
3 4193
1 1691
3 2637
1 1734
3 1137
1 1254
3 4596
1 2983
3 1356
1 1939
3 2646
1 3513
3 4688
1 1385
3 4681
1 4650
3 3614
1 2441
3 1293
1 2671
3 3125
1 2018
3 2152
1 4450
3 1400
1 440
3 189
1 2084
3 3617
1 720
3 1544
1 1505
3 1372
1 2567
3 4702
1 4
3 290
1 3916
3 2860
1 3089
3 2670
1 942
3 1831
1 154
3 3864
1 4483
3 4158
1 51
3 4545
1 277
3 1495
1 3432
3 656
1 2661
3 4879
1 3830
3 860
1 4419
3 2838
1 4169
3 4531
1 4457
3 4501
1 1123
3 92
1 3194
3 3903
1 72
3 22
1 3938
3 1869
1 780
3 774
1 2055
3 2131
1 1096
3 1192
1 1606
3 4072
1 4419
3 1574
1 99
3 1831
1 2615
3 2149
1 1192
3 3593
1 1289
3 4695
1 3131
3 3504
1 1156
3 1736
1 815
3 1169
1 4396
3 3215
1 1065
3 1611
1 3119
3 4845
1 678
3 416
1 856
3 1419
1 1541
3 670
1 1469
3 4278
1 277
3 1565
1 3926
3 789
1 3155
3 1805
1 259
3 2498
1 3009
3 4289
1 4440
3 2219
1 4335
3 1814
1 1399
3 3863
1 946
3 3406
1 3818
3 2215
1 938
3 1508
1 4992
3 1457
1 490
3 3086
1 3600
3 3730
1 3956
3 4363
1 988
3 29
1 2177
3 1932
1 2184
3 1311
1 73
3 3168
1 2166
3 4755
1 370
3 283
1 3010
3 104
1 2377
3 4135
1 4663
3 4515
1 2259
3 4898
1 3867
3 4081
1 2541
3 4511
1 2956
3 3965
1 2072
3 470
1 1177
3 1255
1 1912
3 3239
1 49
3 2382
1 3013
3 1416
1 2837
3 206
1 1437
3 3341
1 2686
3 1223
1 496
3 4543
1 4271
3 3034
1 3839
3 1815
1 94
3 517
1 3656
3 2481
1 4298
3 2060
1 779
3 2230
1 3820
3 4008
1 3248
3 2153
1 1988
3 3489
1 6
3 1566
1 4954
3 1459
1 1962
3 4559
1 1758
3 2538
1 3422
3 4045
1 463
3 3128
1 3778
3 2980
1 3325
3 2955
1 2659
3 1587
1 1261
3 1776
1 2346
3 3801
1 789
3 3962
1 3401
3 3892
1 97
3 3597
1 3677
3 4691
1 1724
3 3449
1 1231
3 3755
1 2472
3 549
1 341
3 1401
1 1891
3 3332
1 3482
3 4871
1 3666
3 1271
1 1796
3 948
1 4776
3 4569
1 1493
3 4433
1 692
3 4492
